CODGEO;EFF_TOT;EFF_AZ;EFF_BE;EFF_FZ;EFF_GU;EFF_OQ;EFF_TOT_1_4;EFF_AZ_1_4;EFF_BE_1_4;EFF_FZ_1_4;EFF_GU_1_4;EFF_OQ_1_4;EFF_TOT_5_9;EFF_AZ_5_9;EFF_BE_5_9;EFF_FZ_5_9;EFF_GU_5_9;EFF_OQ_5_9;EFF_TOT_10_19;EFF_AZ_10_19;EFF_BE_10_19;EFF_FZ_10_19;EFF_GU_10_19;EFF_OQ_10_19;EFF_TOT_20_49;EFF_AZ_20_49;EFF_BE_20_49;EFF_FZ_20_49;EFF_GU_20_49;EFF_OQ_20_49;EFF_TOT_50_99;EFF_AZ_50_99;EFF_BE_50_99;EFF_FZ_50_99;EFF_GU_50_99;EFF_OQ_50_99;EFF_TOT_100_199;EFF_AZ_100_199;EFF_BE_100_199;EFF_FZ_100_199;EFF_GU_100_199;EFF_OQ_100_199;EFF_TOT_200_499;EFF_AZ_200_499;EFF_BE_200_499;EFF_FZ_200_499;EFF_GU_200_499;EFF_OQ_200_499;EFF_TOT_500P;EFF_AZ_500P;EFF_BE_500P;EFF_FZ_500P;EFF_GU_500P;EFF_OQ_500P
28231;2;0;0;0;0;2;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28232;105;4;2;12;16;71;20;4;2;6;6;2;12;0;0;6;0;6;10;0;0;0;10;0;0;0;0;0;0;0;63;0;0;0;0;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28233;292;6;174;13;78;21;36;6;4;7;14;5;22;0;0;6;16;0;35;0;0;0;19;16;86;0;57;0;29;0;0;0;0;0;0;0;113;0;113;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28234;26;2;0;10;5;9;14;2;0;4;5;3;12;0;0;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28235;26;2;0;13;5;6;15;2;0;2;5;6;0;0;0;0;0;0;11;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28236;607;10;9;58;445;85;68;5;9;4;43;7;90;5;0;5;67;13;84;0;0;0;84;0;139;0;0;49;25;65;0;0;0;0;0;0;0;0;0;0;0;0;226;0;0;0;226;0;0;0;0;0;0;0
28237;7;3;0;1;0;3;7;3;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28239;71;7;0;3;45;16;17;1;0;3;13;0;16;6;0;0;5;5;11;0;0;0;0;11;27;0;0;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28240;50;1;15;5;17;12;23;1;7;5;5;5;27;0;8;0;12;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28242;8;0;0;3;3;2;8;0;0;3;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28243;8;1;0;2;3;2;8;1;0;2;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28245;5;1;0;0;0;4;5;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28246;13;1;0;2;6;4;13;1;0;2;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28247;144;0;89;26;24;5;16;0;0;3;8;5;21;0;0;5;16;0;18;0;0;18;0;0;89;0;89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28248;23;3;0;0;13;7;14;3;0;0;4;7;9;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28249;11;0;0;6;1;4;6;0;0;1;1;4;5;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28251;398;37;23;12;55;271;35;0;11;7;17;0;47;5;12;5;6;19;11;0;0;0;0;11;64;32;0;0;32;0;113;0;0;0;0;113;128;0;0;0;0;128;0;0;0;0;0;0;0;0;0;0;0;0
28252;11;1;0;0;7;3;11;1;0;0;7;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28253;771;1;184;219;246;121;32;1;3;10;12;6;40;0;0;35;5;0;159;0;43;27;68;21;197;0;41;42;87;27;238;0;97;0;74;67;105;0;0;105;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28254;22;1;0;7;11;3;17;1;0;7;6;3;5;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28255;4;0;0;0;0;4;4;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28256;41;1;0;4;24;12;12;1;0;4;4;3;18;0;0;0;9;9;11;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28257;13;0;1;0;10;2;3;0;1;0;0;2;0;0;0;0;0;0;10;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28259;17;7;0;5;1;4;12;7;0;0;1;4;5;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28260;4;2;0;0;0;2;4;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28261;35;0;0;5;24;6;17;0;0;5;12;0;6;0;0;0;0;6;12;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28263;9;2;0;0;5;2;9;2;0;0;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28264;9;0;1;0;3;5;4;0;1;0;3;0;5;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28265;6;0;0;2;0;4;6;0;0;2;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28267;58;0;32;1;21;4;11;0;1;1;5;4;0;0;0;0;0;0;16;0;0;0;16;0;31;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28268;2;0;0;0;0;2;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28269;380;0;0;30;212;138;41;0;0;7;32;2;57;0;0;13;30;14;38;0;0;10;28;0;104;0;0;0;47;57;140;0;0;0;75;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28270;8;2;0;2;1;3;8;2;0;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28271;3;0;0;0;0;3;3;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28272;3;0;0;0;0;3;3;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28273;20;9;0;4;4;3;13;2;0;4;4;3;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28274;13;8;0;0;2;3;13;8;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28275;106;5;1;2;85;13;16;5;1;2;8;0;13;0;0;0;0;13;23;0;0;0;23;0;0;0;0;0;0;0;54;0;0;0;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28276;5;0;0;1;1;3;5;0;0;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28277;16;5;0;0;6;5;11;5;0;0;6;0;5;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28278;1250;1;158;142;794;155;87;1;4;26;55;1;89;0;15;9;59;6;189;0;0;14;156;19;303;0;24;25;254;0;467;0;0;68;270;129;115;0;115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28279;1409;0;334;118;650;307;156;0;7;18;117;14;77;0;5;7;56;9;205;0;39;93;49;24;191;0;65;0;79;47;571;0;218;0;140;213;0;0;0;0;0;0;209;0;0;0;209;0;0;0;0;0;0;0
28280;4978;4;1825;134;1434;1581;470;4;25;34;360;47;461;0;55;42;274;90;488;0;62;35;244;147;808;0;141;23;341;303;575;0;111;0;215;249;578;0;349;0;0;229;1082;0;566;0;0;516;516;0;516;0;0;0
28281;151;0;13;49;73;16;7;0;0;4;3;0;39;0;0;16;7;16;69;0;13;29;27;0;36;0;0;0;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28282;4;0;0;2;2;0;4;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28283;75;9;60;0;1;5;15;9;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28284;29;8;0;3;14;4;22;8;0;3;7;4;7;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28285;17;4;0;0;10;3;17;4;0;0;10;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28286;11;0;1;0;3;7;4;0;1;0;3;0;7;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28287;283;11;31;72;68;101;50;2;8;4;34;2;69;9;0;15;34;11;36;0;0;0;0;36;23;0;23;0;0;0;105;0;0;53;0;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28289;18;1;0;13;1;3;10;1;0;5;1;3;8;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28290;15;0;0;11;1;3;7;0;0;3;1;3;8;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28291;152;8;102;0;28;14;15;2;8;0;5;0;34;6;7;0;7;14;48;0;32;0;16;0;55;0;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28292;22;0;0;4;10;8;12;0;0;4;5;3;10;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28293;68;0;14;3;21;30;20;0;6;3;11;0;15;0;8;0;0;7;33;0;0;0;10;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28294;21;0;0;5;0;16;9;0;0;5;0;4;12;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28296;11;3;0;0;4;4;11;3;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28298;517;0;186;39;229;63;65;0;3;11;45;6;73;0;11;28;27;7;61;0;19;0;24;18;61;0;0;0;29;32;257;0;153;0;104;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28299;3;0;0;0;0;3;3;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28300;7;4;0;0;0;3;7;4;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28301;54;2;0;15;2;35;8;2;0;0;2;4;0;0;0;0;0;0;15;0;0;15;0;0;31;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28302;106;5;34;25;20;22;21;0;1;7;13;0;26;5;0;7;7;7;39;0;13;11;0;15;20;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28303;664;4;0;4;651;5;9;4;0;4;1;0;11;0;0;0;6;5;0;0;0;0;0;0;30;0;0;0;30;0;121;0;0;0;121;0;170;0;0;0;170;0;323;0;0;0;323;0;0;0;0;0;0;0
28304;20;0;3;6;5;6;15;0;3;1;5;6;5;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28305;8;0;0;1;4;3;8;0;0;1;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28306;3;0;0;0;0;3;3;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28308;12;1;0;0;7;4;7;1;0;0;2;4;5;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28309;95;1;1;10;53;30;31;1;1;3;26;0;27;0;0;7;12;8;15;0;0;0;15;0;22;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28310;27;0;5;10;4;8;11;0;0;5;4;2;16;0;5;5;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28312;5;0;0;1;1;3;5;0;0;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28313;26;3;0;0;21;2;7;3;0;0;2;2;0;0;0;0;0;0;19;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28314;28;0;0;2;23;3;8;0;0;2;3;3;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28315;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28316;9;0;0;0;4;5;4;0;0;0;4;0;5;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28317;29;1;4;1;19;4;18;1;4;1;8;4;11;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28319;80;1;65;1;3;10;9;1;0;1;3;4;6;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;65;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28321;82;2;8;14;46;12;25;2;2;0;14;7;35;0;6;14;10;5;0;0;0;0;0;0;22;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28322;26;1;2;13;0;10;14;1;2;8;0;3;12;0;0;5;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28323;14;1;0;3;6;4;8;1;0;3;0;4;6;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28324;45;5;0;11;14;15;9;5;0;2;2;0;14;0;0;9;0;5;22;0;0;0;12;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28325;87;1;0;15;53;18;5;1;0;0;4;0;21;0;0;15;0;6;27;0;0;0;15;12;34;0;0;0;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28326;12;2;0;1;0;9;7;2;0;1;0;4;5;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28327;17;4;0;6;2;5;17;4;0;6;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28329;4;0;0;0;1;3;4;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28330;222;8;29;27;126;32;58;8;8;11;24;7;28;0;5;0;23;0;92;0;16;16;35;25;44;0;0;0;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28331;75;1;19;6;27;22;23;1;3;1;13;5;35;0;16;5;14;0;17;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28332;405;8;118;16;91;172;39;3;5;16;15;0;61;5;23;0;20;13;17;0;17;0;0;0;158;0;73;0;0;85;130;0;0;0;56;74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28333;2;0;0;1;0;1;2;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28334;579;1;69;22;445;42;74;1;3;14;51;5;107;0;0;8;92;7;28;0;0;0;28;0;96;0;66;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;274;0;0;0;274;0;0;0;0;0;0;0
28335;21;1;10;0;3;7;8;1;4;0;3;0;13;0;6;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28336;4;0;0;0;0;4;4;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28337;434;2;129;54;159;90;87;2;7;18;53;7;62;0;19;0;35;8;84;0;58;15;11;0;150;0;45;21;60;24;51;0;0;0;0;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28339;14;2;0;2;5;5;9;2;0;2;5;0;5;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28341;9;0;0;5;0;4;4;0;0;0;0;4;5;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28342;38;0;0;9;17;12;15;0;0;9;2;4;23;0;0;0;15;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28343;20;0;1;0;14;5;6;0;1;0;0;5;14;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28344;15;4;0;1;5;5;10;4;0;1;5;0;5;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28346;3;0;0;1;0;2;3;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28347;214;4;10;12;174;14;39;4;0;12;19;4;33;0;0;0;33;0;20;0;10;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;122;0;0;0;122;0;0;0;0;0;0;0;0;0;0;0;0;0
28348;766;0;287;65;250;164;83;0;12;5;48;18;68;0;31;22;10;5;102;0;11;38;30;23;112;0;65;0;0;47;71;0;0;0;0;71;330;0;168;0;162;0;0;0;0;0;0;0;0;0;0;0;0;0
28349;19;5;3;3;6;2;19;5;3;3;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28350;116;2;5;65;15;29;32;2;0;14;15;1;37;0;5;14;0;18;20;0;0;10;0;10;27;0;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28351;41;3;0;13;21;4;13;3;0;2;4;4;6;0;0;0;6;0;22;0;0;11;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28352;53;5;0;4;12;32;21;5;0;4;12;0;8;0;0;0;0;8;0;0;0;0;0;0;24;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28353;13;2;0;0;6;5;8;2;0;0;6;0;5;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28354;540;0;0;0;2;538;8;0;0;0;2;6;0;0;0;0;0;0;0;0;0;0;0;0;34;0;0;0;0;34;0;0;0;0;0;0;147;0;0;0;0;147;351;0;0;0;0;351;0;0;0;0;0;0
28355;36;2;0;18;11;5;13;2;0;7;4;0;12;0;0;0;7;5;11;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28357;150;0;78;4;28;40;15;0;2;4;9;0;43;0;11;0;19;13;27;0;0;0;0;27;0;0;0;0;0;0;65;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28358;189;4;5;8;58;114;56;4;5;8;32;7;7;0;0;0;0;7;26;0;0;0;26;0;45;0;0;0;0;45;55;0;0;0;0;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28359;509;0;308;19;83;99;71;0;5;6;49;11;52;0;12;13;20;7;65;0;22;0;14;29;0;0;0;0;0;0;52;0;0;0;0;52;0;0;0;0;0;0;269;0;269;0;0;0;0;0;0;0;0;0
28360;41;3;0;7;25;6;20;3;0;7;9;1;21;0;0;0;16;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28362;45;4;0;6;27;8;13;4;0;0;6;3;20;0;0;6;9;5;12;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28363;219;3;111;1;84;20;24;3;1;1;19;0;37;0;6;0;23;8;54;0;0;0;42;12;104;0;104;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28364;216;10;20;7;163;16;32;10;4;1;11;6;23;0;0;6;7;10;60;0;16;0;44;0;30;0;0;0;30;0;71;0;0;0;71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28365;22;0;0;7;11;4;10;0;0;1;5;4;12;0;0;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28366;4;1;0;0;0;3;4;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28367;47;1;9;17;17;3;9;1;0;3;2;3;24;0;9;0;15;0;14;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28368;4;0;0;0;1;3;4;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28369;27;0;0;1;6;20;11;0;0;1;6;4;16;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28370;14;7;0;1;2;4;14;7;0;1;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
